Cage Size,H3 Bird New Reg Price - changed 1-31-2019,H3 Bird New Sale Price - changed 1-31-2019,H3 reptile New Reg Price - changed 1-31-2019,H3 reptile New Sale Price - changed 1-31-2019,H3 Hood/Stand w cage price - changed 1-31-2019,H3 sys A POF/POT Price - changed 8/2011,H3 sys B POF/POT Price - changed 8/2015,H3 Rem Div Price  - changed 8/2015,H3 Cover Price - changed 10/2017 ,,H2 Bird New Reg Price - changed 1-31-2019,H2 Bird New Sale Price - changed1-31-2019,H2 reptile New Reg Price - changed 1-31-2019,H2 reptile New Sale Price - changed 1-31-2019,H2 Hood/Stand w cage price - changed 1-31-2019,H2 sys A POF/POT Price - changed 8/2011,H2 sys B POF/POT Price - changed 8/2015,H2 Rem Div Price  - changed 8/2015,H2 Cover Price - changed 10/2017,,Majestic New Bird Regular Price - changed 8/2011,Majestic New Bird Regular Price - changed 2016,Majestic New Bird Sale Price - changed 8/2011,Majestic New Bird Sale Price - changed 2016,Majestic New Reptile Regular Price - changed 8/2011,Majestic New Reptile Regular Price - changed 2016,Majestic New Reptile Sale Price - changed 8/2011,Majestic New Reptile Sale Price - changed 2016,Majestic Hood/Stands No Door - changed 8/2011,Majestic Hood/Stands No Door - changed 2015,Majestic Hood/Stands with Door - changed 8/2011,Majestic Hood/Stands No Door - changed 2019,Majestic Hood/Stands with Door - changed 2015,POT B Price - changed 8/2011,Majestic Hood/Stands with Door - changed 2019,POT B Price - changed 2015,Majestic Rem. Div. Price - changed 8/2011,Majestic Rem. Div. Price - changed 2015,Majestic Cover Price - changed 8/2011,Majestic Cover Price - changed 2015
12-72-36,"1,454.15", ,"1,243.14", ,909.67,N/A**,740.95,185.95,491.76,,"1,118.15", ,907.14, ,683.14,N/A**,740.95,208.95,491.76,,"2,383.95","3,444.18", , ,"2,235.95","3,255.78", , ,639.95,716.95,992.95,802.984,1141.95,820.95,1278.984,919.95,226.95,254.95,264.95,491.76
12-72-42,"1,595.72", ,"1,349.54", ,976.61,N/A**,835.95,208.95,508.53,,"1,236.20", ,990.02, ,738.02,N/A**,835.95,234.95,508.53,,"2,534.95","3,653.66", , ,"2,357.95","3,433.86", , ,690.95,773.95,1041.95,866.824,1198.95,894.95,1342.824,1002.95,251.95,282.95,273.95,508.53
12-72-48,"1,741.77", ,"1,460.42", ,"1,047.36",N/A**,930.95,230.95,525.3,,"1,356.49", ,"1,075.14", ,792.9,N/A**,930.95,258.95,525.3,,"2,683.95","3,862.02", , ,"2,479.95","3,610.82", , ,739.95,828.95,1091.95,928.424,1255.95,969.95,1406.664,1086.95,276.95,310.95,282.95,525.3
12-72-60,"2,523.30", ,"2,171.62", ,"1,604.88",N/A**,"1,240.95",273.95,642.66,,"1,888.26", ,"1,536.58", ,"1,187.14",N/A**,"1,240.95",306.95,642.66,,"2,984.95","4,280.98", , ,"2,723.95","3,966.98", , ,840.95,941.95,1191.95,1054.984,1370.95,1199.95,1535.464,1343.95,322.95,361.95,344.95,642.66
12-84-12,973.95, ,894.82, ,699.1,N/A**,367.95,84.95,475.02,,708.51, ,629.38, ,507.3,N/A**,367.95,95.95,475.02,,"2,083.95","3,048.67", , ,"2,044.95","2,978.02", , ,539.95,604.95,989.95,677.544,1138.95,566.95,1275.624,634.95,116.95,130.95,254.95,475.02
12-84-18,"1,125.52", ,"1,006.82", ,767.05,N/A**,474.95,107.95,491.76,,838.8, ,720.1, ,564.42,N/A**,474.95,120.95,491.76,,"2,242.95","3,269.92", , ,"2,172.95","3,163.94", , ,594.95,666.95,1043.95,746.984,1200.95,651.95,1345.064,730.95,142.95,160.95,264.95,491.76
12-84-24,"1,306.20", ,"1,147.94", ,859.75,N/A**,629.95,142.95,508.53,,983.64, ,825.38, ,637.22,N/A**,629.95,160.95,508.53,,"2,401.95","3,488.92", , ,"2,298.95","3,347.62", , ,648.95,726.95,1098.95,814.184,1263.95,773.95,1415.624,866.95,178.95,200.95,273.95,508.53
12-84-30,"1,465.60", ,"1,267.78", ,934.37,N/A**,738.95,163.95,525.3,,"1,116.16", ,918.34, ,698.82,N/A**,738.95,183.95,525.3,,"2,559.95","3,706.81", , ,"2,423.95","3,530.18", , ,703.95,788.95,1151.95,883.624,1324.95,859.95,1483.944,963.95,202.95,227.95,282.95,525.3
12-84-36,"1,622.77", ,"1,385.38", ,"1,007.08",N/A**,846.95,185.95,542.07,,"1,250.93", ,"1,013.54", ,762.66,N/A**,846.95,208.95,542.07,,"2,717.95","3,926.93", , ,"2,550.95","3,714.98", , ,755.95,846.95,1206.95,948.584,1387.95,945.95,1554.504,1059.95,226.95,254.95,291.95,542.07
12-84-42,"2,063.29", ,"1,786.34", ,"1,320.64",N/A**,985.95,195.95,558.84,,"1,578.33", ,"1,301.38", ,"1,013.54",N/A**,985.95,219.95,558.84,,"2,876.95","4,145.94", , ,"2,676.95","3,898.66", , ,810.95,908.95,1260.95,1018.024,1450.95,1043.95,1625.064,1169.95,238.95,267.95,299.95,558.84
12-84-48,"2,369.42", ,"2,052.90", ,"1,519.97",N/A**,"1,165.95",230.95,575.61,,"1,781.42", ,"1,464.90", ,"1,140.10",N/A**,"1,165.95",258.95,575.61,,"3,034.95","4,366.06", , ,"2,803.95","4,083.46", , ,864.95,968.95,1315.95,1085.224,1513.95,1183.95,1695.624,1326.95,276.95,310.95,309.95,575.61
12-84-60,"2,755.42", ,"2,359.78", ,"1,726.32",N/A**,"1,403.95",273.95,692.97,,"2,083.42", ,"1,687.78", ,"1,296.90",N/A**,"1,403.95",306.95,692.97,,"3,353.95","4,802.95", , ,"3,055.95","4,449.70", , ,972.95,"1,089.95",1422.95,1220.744,1636.95,1368.95,1833.384,1533.95,322.95,361.95,372.95,692.97
12-96-12,"1,076.82", ,988.9, ,770.57,N/A**,410.95,84.95,525.3,,781.14, ,693.22, ,557.7,N/A**,410.95,95.95,525.3,,"2,256.95","3,300.68", , ,"2,212.95","3,222.18", , ,575.95,645.95,1074.95,723.464,1236.95,637.95,1385.384,714.95,116.95,130.95,282.95,525.3
12-96-18,"1,239.50", ,"1,107.62", ,840.48,N/A**,531.95,107.95,542.07,,925.9, ,794.02, ,620.42,N/A**,531.95,120.95,542.07,,"2,423.95","3,528.09", , ,"2,341.95","3,410.34", , ,634.95,711.95,1131.95,797.384,1301.95,733.95,1458.184,822.95,142.95,160.95,291.95,542.07
12-96-24,"1,435.78", ,"1,259.94", ,938.95,N/A**,706.95,142.95,558.84,,"1,082.98", ,907.14, ,698.82,N/A**,706.95,160.95,558.84,,"2,590.95","3,759.98", , ,"2,473.95","3,602.98", , ,691.95,774.95,1189.95,867.944,1368.95,872.95,1533.224,977.95,178.95,200.95,299.95,558.84
12-96-30,"1,610.78", ,"1,390.98", ,"1,019.34",N/A**,830.95,163.95,575.61,,"1,231.10", ,"1,011.30", ,768.26,N/A**,830.95,183.95,575.61,,"2,757.95","3,990.75", , ,"2,605.95","3,794.50", , ,751.95,842.95,1247.95,944.104,1435.95,971.95,1608.264,1088.95,202.95,227.95,309.95,575.61
12-96-36,"1,781.30", ,"1,517.54", ,"1,095.91",N/A**,953.95,185.95,592.38,,"1,376.98", ,"1,113.22", ,837.7,N/A**,953.95,208.95,592.38,,"2,924.95","4,218.16", , ,"2,734.95","3,982.66", , ,808.95,906.95,1306.95,1015.784,1502.95,1066.95,1683.304,1194.95,226.95,254.95,318.95,592.38
12-96-42,"2,340.46", ,"2,032.74", ,"1,502.83",N/A**,"1,166.95",208.95,609.12,,"1,762.54", ,"1,454.82", ,"1,132.26",N/A**,"1,166.95",234.95,609.12,,"3,091.95","4,450.05", , ,"2,866.95","4,175.30", , ,866.95,970.95,1364.95,1087.464,1569.95,1224.95,1758.344,1371.95,251.95,282.95,327.95,609.12
12-96-48,"2,549.06", ,"2,197.38", ,"1,611.78",N/A**,"1,300.95",230.95,625.89,,"1,927.46", ,"1,575.78", ,"1,218.50",N/A**,"1,300.95",258.95,625.89,,"3,258.95","4,678.58", , ,"2,996.95","4,364.58", , ,924.95,"1,035.95",1422.95,1160.264,1636.95,1329.95,1833.384,1489.95,276.95,310.95,336.95,625.89
12-96-60,"2,965.14", ,"2,525.54", ,"1,828.71",N/A**,"1,567.95",273.95,743.25,,"2,257.30", ,"1,817.70", ,"1,387.62",N/A**,"1,567.95",306.95,743.25,,"3,593.95","5,137.88", , ,"3,258.95","4,745.38", , ,"1,041.95","1,166.95",1539.95,1306.984,1770.95,1536.95,1983.464,1721.95,322.95,361.95,399.95,743.25
12-120-12,"1,474.09", ,"1,368.58", ,"1,076.30",N/A**,534.95,84.95,458.25,,"1,067.53", ,962.02, ,792.9,N/A**,534.95,95.95,458.25,,"2,744.95","4,013.02", , ,"2,690.95","3,918.82", , ,690.95,773.95,1298.95,866.824,1493.95,616.95,1673.224,690.95,116.95,130.95,246.95,458.25
12-120-18,"1,692.60", ,"1,534.34", ,"1,178.69",N/A**,693.95,107.95,475.02,,"1,253.56", ,"1,095.30", ,884.74,N/A**,693.95,120.95,475.02,,"2,958.95","4,308.76", , ,"2,861.95","4,167.46", , ,767.95,860.95,1374.95,964.264,1581.95,740.95,1771.784,829.95,142.95,160.95,254.95,475.02
12-120-24,"1,915.59", ,"1,704.58", ,"1,284.90",N/A**,852.95,129.95,491.76,,"1,439.59", ,"1,228.58", ,974.34,N/A**,852.95,145.95,491.76,,"3,174.95","4,606.74", , ,"3,033.95","4,418.34", , ,843.95,945.95,1451.95,1059.464,1669.95,864.95,1870.344,968.95,166.95,186.95,264.95,491.76
12-120-30,"2,137.46", ,"1,873.70", ,"1,390.15",N/A**,"1,012.95",152.95,508.53,,"1,623.38", ,"1,359.62", ,"1,067.30",N/A**,"1,012.95",171.95,508.53,,"3,388.95","4,899.12", , ,"3,202.95","4,663.62", , ,921.95,"1,032.95",1529.95,1156.904,1759.95,989.95,1971.144,1108.95,191.95,214.95,273.95,508.53
12-120-36,"2,454.54", ,"2,138.02", ,"1,576.32",N/A**,"1,246.95",185.95,525.3,,"1,854.22", ,"1,537.70", ,"1,199.46",N/A**,"1,246.95",208.95,525.3,,"3,603.95","5,197.10", , ,"3,374.95","4,914.50", , ,997.95,"1,117.95",1606.95,1252.104,1847.95,1174.95,2069.704,1315.95,226.95,254.95,282.95,525.3
12-120-42,"2,690.97", ,"2,321.70", ,"1,693.95",N/A**,"1,407.95",208.95,542.07,,"2,049.21", ,"1,679.94", ,"1,296.90",N/A**,"1,407.95",234.95,542.07,,"3,818.95","5,492.84", , ,"3,545.95","5,163.14", , ,"1,075.95","1,205.95",1682.95,1350.664,1935.95,1300.95,2168.264,1457.95,251.95,282.95,291.95,542.07
12-120-48,"2,928.52", ,"2,506.50", ,"1,812.53",N/A**,"1,570.95",230.95,558.84,,"2,241.96", ,"1,819.94", ,"1,394.34",N/A**,"1,570.95",258.95,558.84,,"4,032.95","5,787.46", , ,"3,715.95","5,410.66", , ,"1,153.95","1,292.95",1760.95,1448.104,2025.95,1428.95,2269.064,1600.95,276.95,310.95,299.95,558.84
12-120-60,"3,404.74", ,"2,877.22", ,"2,050.64",N/A**,"1,892.95",273.95,843.84,,"2,629.70", ,"2,102.18", ,"1,590.34",N/A**,"1,892.95",306.95,843.84,,"4,461.95","6,380.06", , ,"4,057.95","5,909.06", , ,"1,306.95","1,463.95",1915.95,1639.624,2203.95,1680.95,2468.424,1882.95,322.95,361.95,453.95,843.84
12-144-12,"1,676.47", ,"1,553.38", ,"1,216.38",N/A**,622.95,84.95,525.3,,"1,212.79", ,"1,089.70", ,892.58,N/A**,622.95,95.95,525.3,,"3,088.95","4,514.80", , ,"3,024.95","4,404.90", , ,761.95,853.95,1463.95,956.424,1683.95,721.95,1886.024,808.95,116.95,130.95,282.95,525.3
12-144-18,"1,925.06", ,"1,740.42", ,"1,329.36",N/A**,809.95,107.95,542.07,,"1,427.78", ,"1,243.14", ,997.86,N/A**,809.95,120.95,542.07,,"3,321.95","4,830.71", , ,"3,203.95","4,665.86", , ,847.95,949.95,1550.95,1063.944,1783.95,869.95,1998.024,974.95,142.95,160.95,291.95,542.07
12-144-24,"2,177.00", ,"1,930.82", ,"1,445.20",N/A**,997.95,129.95,558.84,,"1,640.52", ,"1,394.34", ,"1,099.78",N/A**,997.95,145.95,558.84,,"3,553.95","5,147.74", , ,"3,383.95","4,927.94", , ,932.95,"1,044.95",1634.95,1170.344,1880.95,1016.95,2106.664,1138.95,166.95,186.95,299.95,558.84
12-144-30,"2,508.46", ,"2,200.74", ,"1,628.63",N/A**,"1,270.95",163.95,575.61,,"1,891.34", ,"1,583.62", ,"1,238.66",N/A**,"1,270.95",183.95,575.61,,"3,783.95","5,464.77", , ,"3,563.95","5,190.02", , ,"1,017.95","1,140.95",1721.95,1277.864,1980.95,1231.95,2218.664,1379.95,202.95,227.95,309.95,575.61
12-144-36,"2,774.97", ,"2,405.70", ,"1,756.85",N/A**,"1,459.95",185.95,592.38,,"2,113.05", ,"1,743.78", ,"1,348.42",N/A**,"1,459.95",208.95,592.38,,"4,016.95","5,782.92", , ,"3,744.95","5,453.22", , ,"1,102.95","1,235.95",1806.95,1384.264,2077.95,1380.95,2327.304,1546.95,226.95,254.95,318.95,592.38
12-144-42,"3,042.59", ,"2,611.78", ,"1,886.02",N/A**,"1,648.95",208.95,609.12,,"2,333.63", ,"1,902.82", ,"1,461.54",N/A**,"1,648.95",234.95,609.12,,"4,248.95","6,099.95", , ,"3,924.95","5,715.30", , ,"1,188.95","1,331.95",1890.95,1491.784,2174.95,1529.95,2435.944,1713.95,251.95,282.95,327.95,609.12
12-144-48,"3,307.98", ,"2,815.62", ,"2,013.28",N/A**,"1,838.95",230.95,625.89,,"2,555.34", ,"2,062.98", ,"1,571.30",N/A**,"1,838.95",258.95,625.89,,"4,479.95","6,416.98", , ,"4,104.95","5,977.38", , ,"1,274.95","1,427.95",1977.95,1599.304,2274.95,1678.95,2547.944,1880.95,276.95,310.95,336.95,625.89
12-144-60,"4,339.38", ,"3,723.94", ,"2,693.35",N/A**,"2,339.95",273.95,944.43,,"3,289.94", ,"2,674.50", ,"2,074.18",N/A**,"2,339.95",306.95,944.43,,"4,943.95","7,051.04", , ,"4,464.95","6,501.54", , ,"1,444.95","1,618.95",2148.95,1813.224,2471.95,2056.95,2768.584,2303.95,322.95,361.95,507.95,944.43
18-12-12,427.11, ,391.94, ,321.15,N/A**,99.95,98.95,144.36,,319.59, ,284.42, ,235.14,N/A**,99.95,110.95,144.36,,"1,020.95","1,504.14", , ,"1,010.95","1,472.74", , ,302.95,339.95,439.95,380.744,505.95,132.95,566.664,148.95,130.95,146.95,93.95,144.36
18-12-18,499.58, ,446.82, ,362.55,N/A**,123.95,125.95,158.34,,377.5, ,324.74, ,257.54,N/A**,123.95,141.95,158.34,,"1,134.95","1,667.68", , ,"1,112.95","1,620.58", , ,345.95,387.95,483.95,434.504,556.95,148.95,623.784,166.95,160.95,180.95,102.95,158.34
18-12-24,572.04, ,501.7, ,403.95,N/A**,146.95,153.95,172.32,,434.28, ,363.94, ,281.06,N/A**,146.95,172.95,172.32,,"1,248.95","1,833.46", , ,"1,215.95","1,770.66", , ,388.95,435.95,526.95,488.264,605.95,166.95,678.664,186.95,189.95,212.95,111.95,172.32
18-12-30,646.74, ,558.82, ,447.25,N/A**,169.95,180.95,186.27,,491.06, ,403.14, ,304.58,N/A**,169.95,202.95,186.27,,"1,362.95","1,999.24", , ,"1,318.95","1,920.74", , ,430.95,482.95,568.95,540.904,654.95,182.95,733.544,204.95,219.95,246.95,119.95,186.27
18-12-36,719.21, ,613.7, ,488.65,N/A**,192.95,207.95,200.25,,550.09, ,444.58, ,328.1,N/A**,192.95,232.95,200.25,,"1,477.95","2,166.14", , ,"1,422.95","2,071.94", , ,473.95,530.95,610.95,594.664,702.95,200.95,787.304,225.95,247.95,277.95,129.95,200.25
18-12-42,791.67, ,668.58, ,530.05,N/A**,216.95,233.95,214.23,,604.63, ,481.54, ,349.38,N/A**,216.95,262.95,214.23,,"1,591.95","2,330.80", , ,"1,524.95","2,220.90", , ,517.95,580.95,653.95,650.664,752.95,216.95,843.304,242.95,277.95,311.95,138.95,214.23
18-12-48,863.02, ,722.34, ,570.49,N/A**,238.95,262.95,228.18,,661.42, ,520.74, ,374.02,N/A**,238.95,294.95,228.18,,"1,704.95","2,497.70", , ,"1,628.95","2,372.10", , ,559.95,627.95,696.95,703.304,801.95,232.95,898.184,260.95,306.95,343.95,147.95,228.18
18-12-60,"1,007.94", ,832.1, ,653.29,N/A**,285.95,314.95,270.09,,777.22, ,601.38, ,421.06,N/A**,285.95,352.95,270.09,,"1,932.95","2,825.90", , ,"1,832.95","2,668.90", , ,643.95,721.95,782.95,808.584,900.95,267.95,1009.064,300.95,363.95,407.95,174.95,270.09
18-18-12,487.51, ,447.94, ,364.25,N/A**,122.95,98.95,158.34,,366.55, ,326.98, ,266.5,99.33,122.95,110.95,158.34,,"1,109.95","1,631.27", , ,"1,095.95","1,595.94", , ,328.95,368.95,496.95,413.224,571.95,167.95,640.584,188.95,130.95,146.95,102.95,158.34
18-18-18,567.77, ,508.42, ,408.54,N/A**,153.95,125.95,172.32,,431.13, ,371.78, ,294.5,125.07,153.95,141.95,172.32,,"1,227.95","1,802.37", , ,"1,200.95","1,749.38", , ,374.95,419.95,541.95,470.344,623.95,190.95,698.824,213.95,160.95,180.95,111.95,172.32
18-18-24,649.15, ,570.02, ,453.77,N/A**,183.95,153.95,186.27,,495.71, ,416.58, ,321.38,N/A**,183.95,172.95,186.27,,"1,346.95","1,975.71", , ,"1,307.95","1,905.06", , ,418.95,469.95,586.95,526.344,674.95,214.95,755.944,240.95,189.95,212.95,119.95,186.27
18-18-30,729.41, ,630.5, ,498.05,N/A**,212.95,180.95,200.25,,560.29, ,461.38, ,349.38,N/A**,212.95,202.95,200.25,,"1,463.95","2,145.70", , ,"1,412.95","2,057.38", , ,464.95,520.95,631.95,583.464,726.95,235.95,814.184,264.95,219.95,246.95,129.95,200.25
18-18-36,810.8, ,692.1, ,543.29,N/A**,244.95,207.95,214.23,,627.12, ,508.42, ,375.14,N/A**,244.95,232.95,214.23,,"1,582.95","2,315.68", , ,"1,516.95","2,209.70", , ,510.95,572.95,676.95,641.704,778.95,258.95,872.424,290.95,247.95,277.95,138.95,214.23
18-18-42,891.06, ,752.58, ,587.57,N/A**,273.95,233.95,228.18,,690.58, ,552.1, ,403.14,N/A**,273.95,262.95,228.18,,"1,701.95","2,485.66", , ,"1,621.95","2,362.02", , ,554.95,621.95,721.95,696.584,830.95,279.95,930.664,313.95,277.95,311.95,147.95,228.18
18-18-48,972.44, ,814.18, ,632.81,N/A**,304.95,262.95,242.16,,756.28, ,598.02, ,430.02,N/A**,304.95,294.95,242.16,,"1,818.95","2,656.76", , ,"1,726.95","2,515.46", , ,600.95,673.95,767.95,754.824,883.95,304.95,990.024,341.95,306.95,343.95,156.95,242.16
18-18-60,"1,132.96", ,935.14, ,721.37,N/A**,365.95,314.95,291.06,,885.44, ,687.62, ,483.78,N/A**,365.95,352.95,291.06,,"2,055.95","2,997.85", , ,"1,936.95","2,821.22", , ,690.95,773.95,857.95,866.824,986.95,348.95,1105.384,390.95,363.95,407.95,187.95,291.06
18-24-12,540.06, ,496.1, ,400.69,N/A**,144.95,98.95,172.32,,404.54, ,360.58, ,292.26,114.54,144.95,110.95,172.32,,"1,198.95","1,760.63", , ,"1,181.95","1,721.38", , ,354.95,397.95,551.95,445.704,634.95,203.95,711.144,228.95,130.95,146.95,111.95,172.32
18-24-18,625.88, ,559.94, ,445.95,N/A**,182.95,125.95,186.27,,474.68, ,408.74, ,321.38,142.62,182.95,141.95,186.27,,"1,319.95","1,934.82", , ,"1,287.95","1,875.94", , ,401.95,450.95,598.95,505.064,688.95,232.95,771.624,260.95,160.95,180.95,119.95,186.27
18-24-24,715.06, ,627.14, ,494.07,N/A**,219.95,153.95,200.25,,552.66,506.19,464.74,418.27,353.86,181.23,219.95,172.95,200.25,,"1,443.95","2,115.72", , ,"1,398.95","2,037.22", , ,449.95,503.95,646.95,564.424,743.95,259.95,833.224,291.95,189.95,212.95,129.95,200.25
18-24-30,806.48, ,696.58, ,544.1,N/A**,257.95,180.95,214.23,,621.68, ,511.78, ,382.98,N/A**,257.95,202.95,214.23,,"1,565.95","2,289.91", , ,"1,504.95","2,191.78", , ,497.95,557.95,694.95,624.904,799.95,288.95,895.944,323.95,219.95,246.95,138.95,214.23
18-24-36,895.66, ,763.78, ,592.22,N/A**,295.95,207.95,228.18,,694.06, ,562.18, ,414.34,N/A**,295.95,232.95,228.18,,"1,688.95","2,464.09", , ,"1,610.95","2,346.34", , ,545.95,611.95,742.95,685.384,854.95,318.95,957.544,357.95,247.95,277.95,147.95,228.18
18-24-42,981.48, ,827.62, ,637.48,N/A**,330.95,233.95,242.16,,764.2, ,610.34, ,447.94,N/A**,330.95,262.95,242.16,,"1,809.95","2,639.40", , ,"1,717.95","2,502.02", , ,593.95,665.95,790.95,745.864,909.95,345.95,1019.144,387.95,277.95,311.95,156.95,242.16
18-24-48,"1,070.66", ,894.82, ,685.6,N/A**,368.95,262.95,256.14,,838.82, ,662.98, ,477.06,N/A**,368.95,294.95,256.14,,"1,932.95","2,815.82", , ,"1,825.95","2,658.82", , ,641.95,718.95,837.95,805.224,963.95,373.95,1079.624,418.95,306.95,343.95,164.95,256.14
18-24-60,"1,249.02", ,"1,029.22", ,781.84,N/A**,443.95,314.95,312.03,,983.58, ,763.78, ,539.78,N/A**,443.95,352.95,312.03,,"2,178.95","3,168.67", , ,"2,040.95","2,972.42", , ,737.95,826.95,933.95,926.184,1074.95,430.95,1203.944,482.95,363.95,407.95,201.95,312.03
18-30-12,600.46, ,552.1, ,443.79,N/A**,166.95,98.95,186.27,,450.38, ,402.02, ,322.5,132.09,166.95,110.95,186.27,,"1,285.95","1,888.88", , ,"1,266.95","1,845.70", , ,380.95,426.95,606.95,478.184,697.95,239.95,781.704,268.95,130.95,146.95,119.95,186.27
18-30-18,696.32, ,623.78, ,493.84,N/A**,211.95,125.95,200.25,,530.56, ,458.02, ,359.46,163.68,211.95,141.95,200.25,,"1,413.95","2,070.63", , ,"1,376.95","2,005.86", , ,430.95,482.95,656.95,540.904,755.95,273.95,846.664,306.95,160.95,180.95,129.95,200.25
18-30-24,793.3, ,696.58, ,544.85,N/A**,256.95,153.95,214.23,,610.74, ,514.02, ,394.18,212.82,256.95,172.95,214.23,,"1,539.95","2,252.37", , ,"1,486.95","2,166.02", , ,480.95,538.95,706.95,603.624,812.95,307.95,910.504,344.95,189.95,212.95,138.95,214.23
18-30-30,891.39, ,770.5, ,596.8,240.9,300.95,180.95,228.18,,690.91, ,570.02, ,428.9,N/A**,300.95,202.95,228.18,,"1,666.95","2,431.88", , ,"1,595.95","2,323.94", , ,531.95,595.95,756.95,667.464,870.95,341.95,975.464,382.95,219.95,246.95,147.95,228.18
18-30-36,987.25, ,842.18, ,646.86,N/A**,343.95,207.95,242.16,,771.09, ,626.02, ,462.5,N/A**,343.95,232.95,242.16,,"1,793.95","2,615.87", , ,"1,706.95","2,486.34", , ,582.95,652.95,808.95,731.304,930.95,374.95,1042.664,419.95,247.95,277.95,156.95,242.16
18-30-42,"1,085.35", ,916.1, ,698.81,N/A**,388.95,233.95,256.14,,851.27, ,682.02, ,499.46,N/A**,388.95,262.95,256.14,,"1,919.95","2,794.26", , ,"1,814.95","2,643.14", , ,631.95,707.95,857.95,792.904,986.95,409.95,1105.384,459.95,277.95,311.95,164.95,256.14
18-30-48,"1,178.97", ,985.54, ,746.96,N/A**,432.95,262.95,270.09,,931.45, ,738.02, ,533.06,N/A**,432.95,294.95,270.09,,"2,047.95","2,976.00", , ,"1,924.95","2,803.30", , ,682.95,764.95,907.95,856.744,1044.95,443.95,1170.344,497.95,306.95,343.95,174.95,270.09
18-30-60,"1,376.28", ,"1,134.50", ,851.83,N/A**,521.95,314.95,332.97,,"1,090.68", ,848.9, ,604.74,N/A**,521.95,352.95,332.97,,"2,300.95","3,338.38", , ,"2,143.95","3,122.50", , ,783.95,878.95,1009.95,984.424,1161.95,511.95,1301.384,573.95,363.95,407.95,214.95,332.97
18-36-12,650.78, ,598.02, ,478.32,130.92,189.95,98.95,200.25,,483.9, ,431.14, ,348.26,130.92,189.95,110.95,200.25,,"1,374.95","2,016.00", , ,"1,351.95","1,968.90", , ,405.95,454.95,662.95,509.544,762.95,276.95,854.504,310.95,130.95,146.95,129.95,200.25
18-36-18,754.43, ,675.3, ,531.26,N/A**,239.95,125.95,214.23,,574.11,524.61,494.98,445.49,385.22,194.1,239.95,141.95,214.23,,"1,504.95","2,204.19", , ,"1,464.95","2,133.54", , ,458.95,514.95,713.95,576.744,821.95,314.95,920.584,352.95,160.95,180.95,138.95,214.23
18-36-24,860.33, ,754.82, ,586.1,210.48,292.95,153.95,228.18,,665.45,609.45,559.94,503.95,423.3,210.48,292.95,172.95,228.18,,"1,636.95","2,391.26", , ,"1,576.95","2,297.06", , ,511.95,573.95,767.95,642.824,883.95,355.95,990.024,398.95,189.95,212.95,147.95,228.18
18-36-30,963.98, ,832.1, ,639.04,N/A**,342.95,180.95,242.16,,747.82, ,615.94, ,462.5,N/A**,342.95,202.95,242.16,,"1,767.95","2,576.09", , ,"1,687.95","2,458.34", , ,563.95,631.95,820.95,707.784,944.95,393.95,1058.344,441.95,219.95,246.95,156.95,242.16
18-36-36,"1,071.00", ,912.74, ,694.83,N/A**,395.95,207.95,256.14,,838.04, ,679.78, ,502.82,N/A**,395.95,232.95,256.14,,"1,898.95","2,762.04", , ,"1,799.95","2,620.74", , ,617.95,692.95,873.95,776.104,1005.95,434.95,1126.664,487.95,247.95,277.95,164.95,256.14
18-36-42,"1,174.66", ,990.02, ,747.77,N/A**,446.95,233.95,270.09,,923.78, ,739.14, ,542.02,N/A**,446.95,262.95,270.09,,"2,028.95","2,947.99", , ,"1,910.95","2,783.14", , ,671.95,752.95,925.95,843.304,1064.95,474.95,1192.744,531.95,277.95,311.95,174.95,270.09
18-36-48,"1,280.55", ,"1,069.54", ,802.61,N/A**,497.95,262.95,284.07,,"1,013.99", ,802.98, ,580.1,N/A**,497.95,294.95,284.07,,"2,160.95","3,133.94", , ,"2,022.95","2,945.54", , ,723.95,810.95,979.95,908.264,1126.95,512.95,1262.184,574.95,306.95,343.95,183.95,284.07
18-36-60,"1,571.86", ,"1,308.10", ,979.89,N/A**,630.95,329.95,353.94,,"1,226.90", ,963.14, ,692.1,N/A**,630.95,369.95,353.94,,"2,421.95","3,508.08", , ,"2,246.95","3,272.58", , ,829.95,929.95,1085.95,1041.544,1248.95,616.95,1398.824,690.95,379.95,425.95,228.95,353.94
18-42-12,710.05, ,652.9, ,520.47,N/A**,211.95,98.95,214.23,,530.85, ,473.7, ,379.62,N/A**,211.95,110.95,214.23,,"1,462.95","2,145.37", , ,"1,437.95","2,094.34", , ,431.95,483.95,715.95,542.024,823.95,311.95,922.824,349.95,130.95,146.95,138.95,214.23
18-42-18,822.63, ,736.9, ,577.24,N/A**,268.95,125.95,228.18,,627.75, ,542.02, ,422.18,N/A**,268.95,141.95,228.18,,"1,598.95","2,340.00", , ,"1,553.95","2,263.46", , ,486.95,545.95,770.95,611.464,886.95,355.95,993.384,398.95,160.95,180.95,147.95,228.18
18-42-24,937.44, ,823.14, ,635.92,N/A**,328.95,153.95,242.16,,723.52, ,609.22, ,466.98,N/A**,328.95,172.95,242.16,,"1,733.95","2,530.15", , ,"1,666.95","2,428.10", , ,542.95,608.95,827.95,682.024,952.95,402.95,1067.304,451.95,189.95,212.95,156.95,242.16
